"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.613194854E3,1.265828658E1,7.717995539E1,6.493806377E2,5.625371094E2,2.371999931E1,6.469999695E1,8.001544322E1,1.054161739E1,2.715961695E0,2.000000000E1
6.614181623E3,1.265838101E1,7.718015775E1,6.489674282E2,5.621241455E2,2.384000015E1,6.480000305E1,8.003960660E1,1.083823109E1,2.834053755E0,2.300000000E1
6.615188770E3,1.265847750E1,7.718035731E1,6.484587511E2,5.616157227E2,2.400000000E1,6.409999847E1,8.006296352E1,1.054988956E1,2.806829929E0,1.300000000E1
6.616188991E3,1.265857227E1,7.718054944E1,6.479997593E2,5.611569824E2,2.406999969E1,6.359999847E1,8.008714036E1,1.066843987E1,2.953655481E0,2.200000000E1
6.617190347E3,1.265866995E1,7.718074853E1,6.473890269E2,5.605465088E2,2.412999916E1,6.359999847E1,8.011244502E1,1.044558907E1,2.937963963E0,1.600000000E1
6.618189877E3,1.265877253E1,7.718095673E1,6.470802829E2,5.602380371E2,2.443000031E1,6.370000076E1,8.013739581E1,1.058361149E1,3.009472132E0,2.100000000E1
6.619183838E3,1.265886869E1,7.718116452E1,6.468327188E2,5.599907227E2,2.463999939E1,6.430000305E1,8.016141775E1,1.049147606E1,3.073409319E0,1.800000000E1
6.620190679E3,1.265896095E1,7.718136473E1,6.468399258E2,5.599981689E2,2.465999985E1,6.480000305E1,8.018559565E1,1.042944813E1,3.116965771E0,1.700000000E1
6.621187682E3,1.265905461E1,7.718156585E1,6.473268646E2,5.604853516E2,2.437000084E1,6.480000305E1,8.021031870E1,1.060421753E1,3.183647394E0,2.200000000E1
6.622181856E3,1.265915193E1,7.718177074E1,6.478670146E2,5.610257568E2,2.395999908E1,6.440000153E1,8.023323331E1,1.057489681E1,3.336641788E0,1.800000000E1
6.623191960E3,1.265924427E1,7.718195956E1,6.477763157E2,5.609353027E2,2.351000023E1,6.419999695E1,8.025685061E1,1.082744598E1,3.676474810E0,1.900000000E1
6.624185073E3,1.265933739E1,7.718215521E1,6.481022431E2,5.612614746E2,2.330999947E1,6.419999695E1,8.028011979E1,1.079852390E1,3.779595852E0,1.300000000E1
6.625185776E3,1.265943157E1,7.718234674E1,6.483272126E2,5.614866943E2,2.309000015E1,6.400000000E1,8.030321954E1,1.071802044E1,3.718710423E0,1.600000000E1
6.626186856E3,1.265952573E1,7.718253653E1,6.485861169E2,5.617458496E2,2.287000084E1,6.320000076E1,8.032641734E1,1.061772156E1,3.570590973E0,1.800000000E1
6.627195024E3,1.265962408E1,7.718272510E1,6.484045760E2,5.615645752E2,2.263999939E1,6.229999924E1,8.034859353E1,1.056601620E1,3.644158840E0,1.900000000E1
6.628182963E3,1.265971907E1,7.718290483E1,6.486256310E2,5.617858887E2,2.272999954E1,6.129999924E1,8.037160557E1,1.064259434E1,3.730481148E0,1.800000000E1
6.629186087E3,1.265982065E1,7.718308963E1,6.493538669E2,5.625144043E2,2.288999939E1,6.040000153E1,8.039583198E1,1.052830219E1,3.871818781E0,1.500000000E1
6.630177074E3,1.265993062E1,7.718328240E1,6.483353723E2,5.614962158E2,2.317000008E1,5.950000000E1,8.041549215E1,1.066458416E1,3.931587696E0,1.800000000E1
6.631187602E3,1.266001989E1,7.718343882E1,6.481101481E2,5.612712402E2,2.296999931E1,5.859999847E1,8.043835871E1,1.081557655E1,3.980760574E0,1.800000000E1
6.632184798E3,1.266012986E1,7.718361692E1,6.481164271E2,5.612778320E2,2.297999954E1,5.779999924E1,8.046020981E1,1.120956326E1,4.220446110E0,1.500000000E1
6.633189178E3,1.266024026E1,7.718378354E1,6.468641546E2,5.600258789E2,2.247999954E1,5.679999924E1,8.048284531E1,1.135024548E1,4.355123043E0,1.700000000E1
6.634184242E3,1.266035370E1,7.718395678E1,6.472730069E2,5.604350586E2,2.237000084E1,5.590000153E1,8.050634386E1,1.143873310E1,4.413011074E0,1.800000000E1
6.635186970E3,1.266046968E1,7.718413784E1,6.470072930E2,5.601696777E2,2.243000031E1,5.520000076E1,8.052883671E1,1.137102985E1,4.464730263E0,1.400000000E1
6.636189017E3,1.266058774E1,7.718430619E1,6.466061901E2,5.597689209E2,2.259000015E1,5.429999924E1,8.055233474E1,1.173679161E1,4.729162693E0,1.600000000E1
6.637189390E3,1.266071329E1,7.718448041E1,6.464318696E2,5.595949707E2,2.286000061E1,5.290000153E1,8.057661580E1,1.151722813E1,4.746779919E0,1.200000000E1
6.638190051E3,1.266084813E1,7.718465645E1,6.473906955E2,5.605541992E2,2.288999939E1,5.140000153E1,8.059946143E1,1.096826363E1,4.672820568E0,1.500000000E1
6.639185229E3,1.266097781E1,7.718481978E1,6.464700176E2,5.596339111E2,2.287000084E1,4.979999924E1,8.062227646E1,1.083547306E1,4.696962357E0,1.400000000E1
6.640179663E3,1.266111483E1,7.718497631E1,6.463376404E2,5.595019531E2,2.292000008E1,4.820000076E1,8.064486310E1,1.088581753E1,4.593447685E0,1.400000000E1
6.641186789E3,1.266125438E1,7.718512759E1,6.468645537E2,5.600292969E2,2.292000008E1,4.679999924E1,8.066802745E1,1.049233627E1,4.236799717E0,1.400000000E1
6.642185603E3,1.266140296E1,7.718527725E1,6.477854769E2,5.609506836E2,2.295999908E1,4.520000076E1,8.069142203E1,1.057062244E1,3.941717148E0,1.900000000E1
6.643191362E3,1.266155288E1,7.718542854E1,6.481901607E2,5.613558350E2,2.297999954E1,4.370000076E1,8.071451288E1,1.069698048E1,4.079918861E0,1.500000000E1
6.644178399E3,1.266170808E1,7.718556995E1,6.482569307E2,5.614230957E2,2.302000046E1,4.229999924E1,8.073722619E1,1.078557968E1,4.037943363E0,1.100000000E1
6.645189094E3,1.266185917E1,7.718571084E1,6.489813077E2,5.621479492E2,2.300000000E1,4.109999847E1,8.076079063E1,1.082133007E1,3.921168566E0,1.600000000E1
6.646191985E3,1.266201963E1,7.718585272E1,6.504195189E2,5.635866699E2,2.294000053E1,4.000000000E1,8.078364585E1,1.089417171E1,3.841954231E0,1.600000000E1
6.647184018E3,1.266217989E1,7.718598463E1,6.507728876E2,5.639405518E2,2.282999992E1,3.870000076E1,8.080638437E1,1.095776939E1,3.789898634E0,1.700000000E1
6.648190705E3,1.266234196E1,7.718611244E1,6.514558377E2,5.646240234E2,2.275000000E1,3.750000000E1,8.082859806E1,1.093676662E1,3.856061697E0,1.700000000E1
6.649190009E3,1.266250278E1,7.718623391E1,6.516413529E2,5.648100586E2,2.262000084E1,3.600000000E1,8.085221343E1,1.088590622E1,3.880408049E0,1.300000000E1
6.650186697E3,1.266267776E1,7.718635727E1,6.535072384E2,5.666765137E2,2.262000084E1,3.479999924E1,8.087552400E1,1.081452847E1,3.620080471E0,1.900000000E1
6.651182960E3,1.266285269E1,7.718647568E1,6.544615007E2,5.676313477E2,2.263999939E1,3.379999924E1,8.089771102E1,1.087118912E1,3.616942167E0,1.900000000E1
6.652186868E3,1.266301847E1,7.718658949E1,6.545818092E2,5.677521973E2,2.259000015E1,3.259999847E1,8.091990462E1,1.086159706E1,3.892416000E0,1.300000000E1
6.653190047E3,1.266318620E1,7.718670037E1,6.542161474E2,5.673870850E2,2.259000015E1,3.179999924E1,8.094359210E1,1.077678108E1,3.880593300E0,1.300000000E1
6.654177839E3,1.266336843E1,7.718681345E1,6.551551224E2,5.683266602E2,2.259000015E1,3.079999924E1,8.096624415E1,1.087903881E1,3.919028044E0,1.400000000E1
6.655182461E3,1.266354556E1,7.718691658E1,6.566686961E2,5.698408203E2,2.170999908E1,2.960000038E1,8.098682552E1,1.092508030E1,3.856656075E0,1.400000000E1
6.656186123E3,1.266370717E1,7.718700906E1,6.578014611E2,5.709741211E2,2.063999939E1,2.929999924E1,8.100707257E1,1.081736374E1,3.997002840E0,1.700000000E1
6.657180496E3,1.266386757E1,7.718709739E1,6.585179687E2,5.716911621E2,2.048999977E1,2.929999924E1,8.102813057E1,1.106510830E1,4.193134785E0,1.200000000E1
6.658189009E3,1.266403333E1,7.718719126E1,6.598758170E2,5.730495605E2,2.079999924E1,2.829999924E1,8.104951527E1,1.132361698E1,4.159384251E0,1.100000000E1
6.659192760E3,1.266420455E1,7.718728102E1,6.601159683E2,5.732902832E2,2.111000061E1,2.660000038E1,8.107053350E1,1.193501472E1,4.307931423E0,1.700000000E1
6.660191781E3,1.266437709E1,7.718736014E1,6.598446355E2,5.730195312E2,2.129999924E1,2.360000038E1,8.108971819E1,1.214797974E1,4.184212208E0,1.100000000E1
6.661179037E3,1.266453735E1,7.718742564E1,6.589109871E2,5.720864258E2,2.127000046E1,2.239999962E1,8.111161280E1,1.228497887E1,4.220563412E0,1.200000000E1
6.662189807E3,1.266471963E1,7.718750196E1,6.589118351E2,5.720878906E2,2.137000084E1,2.129999924E1,8.113409328E1,1.118598747E1,4.090047836E0,1.400000000E1
6.663180618E3,1.266490795E1,7.718757734E1,6.598411279E2,5.730178223E2,2.179999924E1,2.000000000E1,8.115581200E1,1.090628338E1,3.923740387E0,1.700000000E1
6.664181034E3,1.266509218E1,7.718764384E1,6.600006560E2,5.731779785E2,2.204999924E1,1.860000038E1,8.117828356E1,1.087294579E1,3.714766264E0,1.400000000E1
6.665185942E3,1.266528507E1,7.718770563E1,6.605779978E2,5.737559814E2,2.235000038E1,1.729999924E1,8.120118195E1,1.105674648E1,3.781433821E0,1.300000000E1
6.666182555E3,1.266548184E1,7.718776788E1,6.608777381E2,5.740563965E2,2.246999931E1,1.700000000E1,8.122395865E1,1.074923229E1,3.961617947E0,1.700000000E1
6.667182869E3,1.266567796E1,7.718782847E1,6.608438617E2,5.740231934E2,2.251000023E1,1.580000019E1,8.124586637E1,1.079374981E1,3.983785868E0,1.800000000E1
6.668182846E3,1.266586853E1,7.718787972E1,6.597523839E2,5.729323730E2,2.279000092E1,1.419999981E1,8.126880069E1,1.079386997E1,3.942531109E0,2.000000000E1
6.669186404E3,1.266606613E1,7.718794031E1,6.585454065E2,5.717260742E2,2.245000076E1,1.410000038E1,8.129163770E1,1.075635910E1,3.952364206E0,1.700000000E1
6.670187554E3,1.266626704E1,7.718798398E1,6.580044256E2,5.711857910E2,2.260000038E1,1.400000000E1,8.131483657E1,1.073169136E1,4.082051754E0,1.900000000E1
6.671180862E3,1.266646863E1,7.718803907E1,6.580222850E2,5.712043457E2,2.278000069E1,1.410000038E1,8.133813669E1,1.067733479E1,4.088895798E0,2.000000000E1
6.672180526E3,1.266667003E1,7.718809836E1,6.581024027E2,5.712851562E2,2.298999977E1,1.419999981E1,8.135921317E1,1.061591625E1,4.199966431E0,1.600000000E1
6.673183849E3,1.266685523E1,7.718813972E1,6.563073264E2,5.694907227E2,2.305999947E1,1.410000038E1,8.138271616E1,1.056755257E1,4.383824825E0,2.000000000E1
6.674177834E3,1.266706028E1,7.718819229E1,6.556476820E2,5.688317871E2,2.327000046E1,1.400000000E1,8.140671531E1,1.047093582E1,4.533631802E0,1.700000000E1
6.675185128E3,1.266727030E1,7.718824327E1,6.564135564E2,5.695983887E2,2.344000053E1,1.439999962E1,8.143051716E1,1.041873837E1,4.708644867E0,2.000000000E1
6.676192754E3,1.266747753E1,7.718829823E1,6.571252431E2,5.703107910E2,2.370999908E1,1.430000019E1,8.145387610E1,1.037110233E1,4.715871811E0,1.300000000E1
6.677187231E3,1.266768165E1,7.718834912E1,6.573796638E2,5.705659180E2,2.385000038E1,1.400000000E1,8.147791167E1,1.038218880E1,4.614902973E0,1.800000000E1
6.678185446E3,1.266789175E1,7.718840120E1,6.576140440E2,5.708010254E2,2.377000046E1,1.400000000E1,8.150238166E1,1.045354748E1,4.366162300E0,1.400000000E1
6.679184582E3,1.266810509E1,7.718845653E1,6.579859874E2,5.711737061E2,2.337000084E1,1.400000000E1,8.152537483E1,1.035312843E1,4.567869663E0,1.800000000E1
6.680183894E3,1.266830488E1,7.718851118E1,6.578338088E2,5.710222168E2,2.263999939E1,1.419999981E1,8.154591601E1,1.030623627E1,4.696238041E0,1.700000000E1
6.681187023E3,1.266848534E1,7.718855166E1,6.560145788E2,5.692036133E2,2.128000069E1,1.430000019E1,8.156775049E1,1.027748680E1,4.823902130E0,1.500000000E1
6.682184683E3,1.266867433E1,7.718860629E1,6.552656369E2,5.684553223E2,2.085000038E1,1.460000038E1,8.158859719E1,1.059008789E1,4.754576206E0,1.700000000E1
6.683190097E3,1.266885524E1,7.718865671E1,6.551676009E2,5.683579102E2,2.096999931E1,1.530000019E1,8.161015726E1,1.062260914E1,4.599471092E0,1.700000000E1
6.684187198E3,1.266904219E1,7.718870942E1,6.564196420E2,5.696105957E2,2.125000000E1,1.679999924E1,8.163203990E1,1.045773125E1,5.112503529E0,1.600000000E1
6.685193500E3,1.266922826E1,7.718877510E1,6.564931029E2,5.696846924E2,2.154000092E1,1.870000076E1,8.165400727E1,1.066267204E1,5.210408211E0,1.300000000E1
6.686182533E3,1.266941301E1,7.718884682E1,6.552599304E2,5.684521484E2,2.165999985E1,2.039999962E1,8.167609088E1,1.069878197E1,5.231973171E0,1.600000000E1
6.687190076E3,1.266959898E1,7.718891826E1,6.555827837E2,5.687756348E2,2.160000038E1,2.179999924E1,8.169733353E1,1.048606110E1,5.101599216E0,1.400000000E1
6.688188741E3,1.266977695E1,7.718898944E1,6.556297864E2,5.688232422E2,2.142000008E1,2.279999924E1,8.171848262E1,1.045318222E1,5.060147285E0,1.600000000E1
6.689182372E3,1.266995162E1,7.718906659E1,6.560682829E2,5.692623291E2,2.104999924E1,2.420000076E1,8.173998581E1,1.039596272E1,5.034246445E0,1.700000000E1
6.690185829E3,1.267012572E1,7.718915287E1,6.560128889E2,5.692075195E2,2.129999924E1,2.589999962E1,8.176159808E1,1.040593052E1,4.894797325E0,1.400000000E1
6.691188150E3,1.267029975E1,7.718924158E1,6.559537119E2,5.691489258E2,2.163999939E1,2.750000000E1,8.178344712E1,1.050029278E1,5.193010330E0,1.700000000E1
6.692183474E3,1.267047233E1,7.718933787E1,6.552485471E2,5.684443359E2,2.168000031E1,2.950000000E1,8.180525718E1,1.040889835E1,5.194867611E0,1.300000000E1
6.693190753E3,1.267064126E1,7.718944003E1,6.549337787E2,5.681301270E2,2.167000008E1,3.079999924E1,8.182682206E1,1.028149700E1,4.946208954E0,1.100000000E1
6.694176614E3,1.267080773E1,7.718954201E1,6.557720951E2,5.689689941E2,2.147999954E1,3.209999847E1,8.184817975E1,1.032551861E1,5.081886292E0,1.800000000E1
6.695178096E3,1.267096782E1,7.718965079E1,6.544269655E2,5.676243896E2,2.123999977E1,3.320000076E1,8.186977803E1,1.034758472E1,5.183499336E0,1.300000000E1
6.696188741E3,1.267112736E1,7.718976435E1,6.539366982E2,5.671346436E2,2.092000008E1,3.490000153E1,8.189044971E1,1.063048458E1,5.367205620E0,1.300000000E1
6.697189733E3,1.267127724E1,7.718987708E1,6.531345753E2,5.663330078E2,2.078000069E1,3.670000076E1,8.191137333E1,1.130846882E1,5.630843163E0,1.200000000E1
6.698182770E3,1.267142854E1,7.718999175E1,6.532268573E2,5.664257812E2,2.109000015E1,3.829999924E1,8.193291664E1,1.176791763E1,5.797603130E0,1.200000000E1
6.699181609E3,1.267158025E1,7.719011526E1,6.535005380E2,5.666999512E2,2.153000069E1,3.940000153E1,8.195485945E1,1.208594131E1,5.855958462E0,1.700000000E1
6.700187803E3,1.267173182E1,7.719024478E1,6.533513702E2,5.665512695E2,2.195000076E1,4.090000153E1,8.197704861E1,1.163056755E1,5.737815857E0,1.300000000E1
6.701185653E3,1.267188383E1,7.719037729E1,6.532073289E2,5.664077148E2,2.236000061E1,4.209999847E1,8.200049115E1,1.144409657E1,5.619618416E0,1.700000000E1
6.702186896E3,1.267203985E1,7.719052262E1,6.526074681E2,5.658083496E2,2.302000046E1,4.279999924E1,8.202357104E1,1.130280781E1,5.521479607E0,1.600000000E1
6.703189339E3,1.267219461E1,7.719066439E1,6.530505790E2,5.662519531E2,2.330999947E1,4.300000000E1,8.204608863E1,1.127333641E1,5.523984909E0,1.800000000E1
6.704178531E3,1.267234399E1,7.719080453E1,6.529028881E2,5.661047363E2,2.295000076E1,4.300000000E1,8.206855578E1,1.139705658E1,5.514178753E0,1.200000000E1
6.705196315E3,1.267248973E1,7.719094797E1,6.522625357E2,5.654648438E2,2.272999954E1,4.290000153E1,8.209165917E1,1.119424534E1,5.347702503E0,1.500000000E1
6.706191729E3,1.267264213E1,7.719109272E1,6.526903973E2,5.658931885E2,2.257999992E1,4.270000076E1,8.211439775E1,1.107231808E1,5.063555241E0,1.600000000E1
6.707187111E3,1.267279378E1,7.719123333E1,6.530396465E2,5.662429199E2,2.275000000E1,4.259999847E1,8.213767017E1,1.105259323E1,5.178418636E0,1.700000000E1
6.708184066E3,1.267294854E1,7.719137775E1,6.540323187E2,5.672360840E2,2.301000023E1,4.290000153E1,8.215988080E1,1.098852348E1,5.068533897E0,1.800000000E1
6.709185413E3,1.267309195E1,7.719152026E1,6.543040834E2,5.675083008E2,2.314999962E1,4.329999924E1,8.218342848E1,1.091772461E1,4.980993271E0,1.600000000E1
6.710182488E3,1.267324403E1,7.719167131E1,6.538062893E2,5.670109863E2,2.335000038E1,4.390000153E1,8.220693017E1,1.079131222E1,4.728044987E0,2.000000000E1
6.711188435E3,1.267339880E1,7.719181884E1,6.550371218E2,5.682423096E2,2.337999916E1,4.429999924E1,8.223129427E1,1.096033001E1,4.572827339E0,1.600000000E1
6.712182515E3,1.267355888E1,7.719197219E1,6.571610041E2,5.703666992E2,2.360000038E1,4.429999924E1,8.225456965E1,1.078865719E1,4.598075867E0,1.900000000E1
6.713184737E3,1.267371006E1,7.719212058E1,6.580618936E2,5.712680664E2,2.370999908E1,4.440000153E1,8.227913613E1,1.081968307E1,4.559765816E0,1.900000000E1
6.714184520E3,1.267386914E1,7.719227772E1,6.593074850E2,5.725141602E2,2.395000076E1,4.440000153E1,8.230343784E1,1.081972218E1,4.757001400E0,1.600000000E1
6.715187050E3,1.267402454E1,7.719243523E1,6.610115858E2,5.742187500E2,2.418000031E1,4.479999924E1,8.232777179E1,1.081493092E1,4.633201122E0,1.500000000E1
6.716185406E3,1.267417830E1,7.719259484E1,6.616346385E2,5.748422852E2,2.442000008E1,4.500000000E1,8.235209233E1,1.080535984E1,4.634528637E0,1.800000000E1
6.717188550E3,1.267433415E1,7.719275213E1,6.627713546E2,5.759794922E2,2.437999916E1,4.520000076E1,8.237704205E1,1.082486248E1,4.622965813E0,1.700000000E1
6.718194115E3,1.267448988E1,7.719291770E1,6.636019222E2,5.768105469E2,2.451000023E1,4.550000000E1,8.240174738E1,1.084834480E1,4.648906231E0,1.500000000E1
6.719186399E3,1.267464620E1,7.719307953E1,6.641146149E2,5.773237305E2,2.459000015E1,4.540000153E1,8.242637505E1,1.090942097E1,4.491324902E0,1.700000000E1
6.720184674E3,1.267480258E1,7.719324029E1,6.660272092E2,5.792368164E2,2.444000053E1,4.559999847E1,8.245099220E1,1.093120480E1,4.332572937E0,1.600000000E1
6.721184471E3,1.267495648E1,7.719340341E1,6.659025819E2,5.791126709E2,2.429000092E1,4.550000000E1,8.247536876E1,1.104057980E1,4.214830399E0,1.800000000E1
6.722189112E3,1.267511577E1,7.719355779E1,6.677607196E2,5.809713135E2,2.414999962E1,4.459999847E1,8.249962064E1,1.117977142E1,4.199738026E0,1.300000000E1
6.723181613E3,1.267527649E1,7.719370891E1,6.687210236E2,5.819321289E2,2.417000008E1,4.420000076E1,8.252509716E1,1.098355198E1,4.117034435E0,1.500000000E1
6.724184515E3,1.267543780E1,7.719387568E1,6.687637295E2,5.819753418E2,2.450000000E1,4.459999847E1,8.254935282E1,1.105978394E1,3.932354212E0,1.700000000E1
6.725189900E3,1.267559312E1,7.719403267E1,6.693523510E2,5.825644531E2,2.453000069E1,4.500000000E1,8.257285594E1,1.106492424E1,3.836016178E0,1.700000000E1
6.726191379E3,1.267574521E1,7.719418312E1,6.701316551E2,5.833442383E2,2.451000023E1,4.550000000E1,8.259756799E1,1.113623810E1,3.899276495E0,1.900000000E1
6.727185519E3,1.267589519E1,7.719435122E1,6.689781127E2,5.821911621E2,2.393000031E1,4.609999847E1,8.262200566E1,1.111912155E1,3.940412045E0,1.300000000E1
6.728186995E3,1.267604525E1,7.719451580E1,6.696753986E2,5.828889160E2,2.367000008E1,4.609999847E1,8.264453435E1,1.114748001E1,3.953847408E0,1.700000000E1
6.729185678E3,1.267618236E1,7.719466869E1,6.695157923E2,5.827297363E2,2.350000000E1,4.600000000E1,8.266945264E1,1.120068264E1,3.818046093E0,1.800000000E1
6.730182165E3,1.267633825E1,7.719483370E1,6.693022907E2,5.825167236E2,2.372999954E1,4.609999847E1,8.269431435E1,1.125858593E1,3.744910717E0,1.500000000E1
6.731186837E3,1.267649701E1,7.719499507E1,6.699525468E2,5.831674805E2,2.380999947E1,4.590000153E1,8.271908713E1,1.125905514E1,3.737716913E0,1.700000000E1
6.732183280E3,1.267665142E1,7.719515968E1,6.703016723E2,5.835170898E2,2.404000092E1,4.629999924E1,8.274206013E1,1.125590801E1,3.738996506E0,1.800000000E1
6.733187525E3,1.267679601E1,7.719531094E1,6.711181125E2,5.843339844E2,2.411000061E1,4.620000076E1,8.276678528E1,1.123462582E1,3.733453274E0,1.800000000E1
6.734182680E3,1.267695037E1,7.719547499E1,6.706164077E2,5.838327637E2,2.442000008E1,4.640000153E1,8.279209514E1,1.123979664E1,3.918182611E0,2.000000000E1
6.735184006E3,1.267710690E1,7.719564437E1,6.712926757E2,5.845095215E2,2.471999931E1,4.659999847E1,8.281712035E1,1.123247051E1,4.069292068E0,1.900000000E1
6.736182310E3,1.267726281E1,7.719581073E1,6.717051508E2,5.849224854E2,2.509000015E1,4.659999847E1,8.284248577E1,1.114011478E1,4.296330929E0,1.600000000E1
6.737187432E3,1.267741742E1,7.719598265E1,6.724374569E2,5.856552734E2,2.532999992E1,4.709999847E1,8.286797935E1,1.124241161E1,4.197649002E0,1.400000000E1
6.738200475E3,1.267757431E1,7.719615401E1,6.721620641E2,5.853803711E2,2.550000000E1,4.679999924E1,8.289296120E1,1.138146210E1,4.013316154E0,1.900000000E1
6.739188953E3,1.267773070E1,7.719631934E1,6.722912116E2,5.855100098E2,2.547999954E1,4.640000153E1,8.291804815E1,1.112201691E1,3.843344212E0,1.700000000E1
6.740189357E3,1.267789062E1,7.719648246E1,6.725994225E2,5.858187256E2,2.561000061E1,4.609999847E1,8.294310294E1,1.113154316E1,3.916555405E0,1.700000000E1
6.741186501E3,1.267804662E1,7.719664911E1,6.716472729E2,5.848670654E2,2.587000084E1,4.600000000E1,8.296904031E1,1.114990807E1,3.772118092E0,1.800000000E1
6.742195780E3,1.267820780E1,7.719682194E1,6.707032860E2,5.839235840E2,2.568000031E1,4.600000000E1,8.299391532E1,1.117899990E1,3.699761391E0,1.800000000E1
6.743185549E3,1.267836641E1,7.719698364E1,6.713960223E2,5.846168213E2,2.522999954E1,4.600000000E1,8.301904156E1,1.120389748E1,3.565846205E0,1.800000000E1
6.744188162E3,1.267852369E1,7.719714994E1,6.713949175E2,5.846162109E2,2.500000000E1,4.629999924E1,8.304460254E1,1.113226032E1,3.741267443E0,1.900000000E1
6.745185891E3,1.267868446E1,7.719731835E1,6.713289817E2,5.845507812E2,2.527000046E1,4.620000076E1,8.307026843E1,1.120489502E1,3.563960075E0,1.900000000E1
6.746186739E3,1.267884616E1,7.719748718E1,6.710748102E2,5.842971191E2,2.543000031E1,4.579999924E1,8.309581849E1,1.122637177E1,3.547381639E0,1.800000000E1
6.747194559E3,1.267900672E1,7.719765566E1,6.707755986E2,5.839984131E2,2.498999977E1,4.570000076E1,8.312057435E1,1.131250763E1,3.382634640E0,2.200000000E1
6.748191249E3,1.267916577E1,7.719781534E1,6.709590548E2,5.841823730E2,2.457999992E1,4.500000000E1,8.314486167E1,1.121285343E1,3.277066231E0,1.500000000E1
6.749184938E3,1.267932176E1,7.719797205E1,6.704426915E2,5.836665039E2,2.451000023E1,4.470000076E1,8.316945659E1,1.115370846E1,3.285552502E0,1.900000000E1
6.750189552E3,1.267947927E1,7.719813122E1,6.708386772E2,5.840629883E2,2.463999939E1,4.470000076E1,8.319396769E1,1.108717632E1,3.303868532E0,1.500000000E1
6.751184543E3,1.267963800E1,7.719828800E1,6.720474016E2,5.852722168E2,2.471999931E1,4.470000076E1,8.321813220E1,1.110773468E1,3.369973898E0,1.600000000E1
6.752179220E3,1.267979506E1,7.719844195E1,6.723257108E2,5.855510254E2,2.472999954E1,4.390000153E1,8.324235820E1,1.114481068E1,3.517036438E0,1.500000000E1
6.753189430E3,1.267995319E1,7.719859557E1,6.718436400E2,5.850694580E2,2.479000092E1,4.350000000E1,8.326752491E1,1.111183167E1,3.675141811E0,1.700000000E1
6.754179767E3,1.268011968E1,7.719875272E1,6.723984059E2,5.856247559E2,2.467000008E1,4.290000153E1,8.329167077E1,1.100418282E1,3.875896215E0,1.700000000E1
6.755181599E3,1.268028011E1,7.719890272E1,6.727572676E2,5.859841309E2,2.387999916E1,4.250000000E1,8.331533344E1,1.095452404E1,3.919626236E0,1.500000000E1
6.756191558E3,1.268043715E1,7.719904992E1,6.735576686E2,5.867850342E2,2.307999992E1,4.259999847E1,8.333890290E1,1.087592983E1,3.893788338E0,1.800000000E1
6.757186691E3,1.268059316E1,7.719919700E1,6.736808270E2,5.869086914E2,2.304999924E1,4.270000076E1,8.336229045E1,1.084577370E1,3.889949560E0,1.600000000E1
6.758188784E3,1.268074880E1,7.719934201E1,6.745099184E2,5.877382812E2,2.304000092E1,4.290000153E1,8.338496162E1,1.087795258E1,3.906990528E0,1.600000000E1
6.759191258E3,1.268089468E1,7.719948801E1,6.732483470E2,5.864771729E2,2.262000084E1,4.320000076E1,8.340792666E1,1.088621616E1,3.940462112E0,1.800000000E1
6.760189524E3,1.268104667E1,7.719963134E1,6.733263521E2,5.865556641E2,2.264999962E1,4.270000076E1,8.343058639E1,1.094041157E1,3.779644489E0,1.800000000E1
6.761184850E3,1.268119693E1,7.719977244E1,6.732236983E2,5.864534912E2,2.272999954E1,4.170000076E1,8.345455205E1,1.085839081E1,3.646067858E0,1.500000000E1
6.762184969E3,1.268135990E1,7.719991701E1,6.736490765E2,5.868793945E2,2.298999977E1,4.090000153E1,8.347792984E1,1.071187592E1,3.489401817E0,1.600000000E1
6.763190317E3,1.268152180E1,7.720005449E1,6.736846851E2,5.869155273E2,2.326000023E1,4.029999924E1,8.350153708E1,1.068823814E1,3.512460947E0,1.400000000E1
6.764185309E3,1.268168582E1,7.720019266E1,6.744536847E2,5.876850586E2,2.355999947E1,3.970000076E1,8.352503417E1,1.068570328E1,3.564931154E0,1.700000000E1
6.765198054E3,1.268184959E1,7.720032954E1,6.740731484E2,5.873050537E2,2.388999939E1,3.900000000E1,8.354967765E1,1.069505119E1,3.605252266E0,1.500000000E1
6.766185752E3,1.268202394E1,7.720046978E1,6.732355443E2,5.864680176E2,2.413999939E1,3.840000153E1,8.357358466E1,1.081273651E1,3.827224493E0,1.600000000E1
6.767184100E3,1.268219596E1,7.720060198E1,6.737037313E2,5.869367676E2,2.428000069E1,3.790000153E1,8.359759859E1,1.092471218E1,3.992594957E0,1.700000000E1
6.768186155E3,1.268236703E1,7.720073709E1,6.740017568E2,5.872353516E2,2.430999947E1,3.709999847E1,8.362211228E1,1.091503716E1,3.991081715E0,1.400000000E1
6.769188212E3,1.268254374E1,7.720087220E1,6.743189271E2,5.875531006E2,2.415999985E1,3.650000000E1,8.364725393E1,1.089612865E1,3.992046595E0,1.300000000E1
